# 
# 05/27/2021 18:01:45
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P285 - V05 [m s^-1],P286 - V06 [m s^-1],P287 - V07 [m s^-1],P288 - V08 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P300 - P05 [Pa],P301 - P06 [Pa],P302 - P07 [Pa],P303 - P08 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K],P314 - TC04 [K],P315 - TC05 [K],P316 - TC06 [K],P317 - TC07 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P248,P249,P250,P251,P252,P253,P254,P255,P281,P282,P283,P284,P285,P286,P287,P288,P296,P297,P298,P299,P300,P301,P302,P303,P311,P312,P313,P314,P315,P316,P317
DP 1078,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,114.714,0.03,0.0205,0.015,0.6,188774.81924412792,1.0028110086147748,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.575,288.317,289.174,290.065,291.064,292.05,293.146,294.053,11.8229,9.88813,8.83046,8.27225,7.79982,7.10169,6.75766,7.21149,257.78,208.608,169.034,126.221,91.2001,61.6483,32.4113,-2.68436,295.676,297.128,298.477,299.904,301.127,302.293,303.793
DP 1079,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,118.776,0.03,0.0205,0.015,0.6,188774.81924412792,1.0383203476404665,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.551,288.266,289.094,289.953,290.919,291.871,292.927,293.803,12.2351,10.2367,9.14895,8.56814,8.07976,7.35617,7.00207,7.46692,274.957,222.773,180.658,134.864,97.463,65.861,34.5767,-2.96299,295.486,296.899,298.19,299.567,300.741,301.863,303.302
DP 1080,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,122.837,0.03,0.0205,0.015,0.6,188774.81924412792,1.0738209448298646,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.528,288.219,289.02,289.849,290.784,291.702,292.722,293.569,12.6483,10.5796,9.46684,8.86172,8.35982,7.61314,7.24897,7.72237,292.61,237.356,192.554,143.775,103.931,70.199,36.783,-3.26819,295.319,296.678,297.926,299.259,300.381,301.461,302.847
DP 1081,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,126.898,0.03,0.0205,0.015,0.6,188774.81924412792,1.1093215420192624,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.507,288.175,288.951,289.751,290.656,291.543,292.53,293.349,13.0665,10.919,9.78355,9.15802,8.64461,7.87133,7.49169,7.97808,310.367,252.274,204.684,152.861,110.431,74.5576,39.0371,-3.61017,295.159,296.471,297.677,298.968,300.043,301.086,302.421
DP 1082,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,130.959,0.03,0.0205,0.015,0.6,188774.81924412792,1.1448221392086604,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.488,288.135,288.886,289.66,290.538,291.395,292.35,293.143,13.4841,11.2557,10.1069,9.45203,8.92454,8.12636,7.73755,8.23555,328.514,267.624,217.17,162.266,117.161,79.102,41.3515,-3.98016,295.009,296.277,297.447,298.696,299.734,300.735,302.02
DP 1083,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,135.02,0.03,0.0205,0.015,0.6,188774.81924412792,1.1803227363980586,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.47,288.097,288.825,289.573,290.426,291.256,292.181,292.948,13.8927,11.6069,10.4165,9.74722,9.20505,8.3844,7.98178,8.49658,347.606,283.363,229.892,171.718,124.002,83.6596,43.6728,-4.46035,294.863,296.092,297.236,298.439,299.441,300.406,301.647
DP 1084,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,139.082,0.03,0.0205,0.015,0.6,188774.81924412792,1.2158320754237504,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.453,288.061,288.767,289.491,290.319,291.124,292.022,292.766,14.3017,11.9613,10.7379,10.0416,9.48821,8.63764,8.22405,8.75313,367.156,299.531,242.951,181.502,131.021,88.4491,46.1186,-4.82548,294.718,295.915,297.034,298.195,299.163,300.095,301.297
DP 1085,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,143.143,0.03,0.0205,0.015,0.6,188774.81924412792,1.2513326726131484,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.438,288.027,288.712,289.415,290.218,291.001,291.871,292.595,14.7082,12.3223,11.0558,10.3343,9.77051,8.88944,8.47202,9.00856,387.335,315.938,256.306,191.53,138.163,93.335,48.5787,-5.23689,294.582,295.745,296.841,297.964,298.904,299.805,300.963
DP 1086,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,147.204,0.03,0.0205,0.015,0.6,188774.81924412792,1.2868332698025464,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.424,287.996,288.66,289.343,290.125,290.884,291.73,292.432,15.1163,12.6719,11.3772,10.6306,10.0479,9.14327,8.71451,9.26522,407.92,332.86,269.912,201.777,145.582,98.3333,51.1011,-5.70452,294.46,295.594,296.654,297.743,298.657,299.529,300.654
DP 1087,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,151.265,0.03,0.0205,0.015,0.6,188774.81924412792,1.3223338669919442,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.41,287.965,288.611,289.274,290.035,290.773,291.595,292.278,15.525,13.0315,11.6975,10.9276,10.3287,9.395,8.96072,9.5211,428.982,350.161,284.009,212.224,153.114,103.457,53.6088,-6.21051,294.337,295.443,296.481,297.535,298.425,299.268,300.361
DP 1088,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,155.327,0.03,0.0205,0.015,0.6,188774.81924412792,1.357843206017636,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.397,287.937,288.565,289.209,289.951,290.668,291.467,292.133,15.9394,13.3803,12.0186,11.2208,10.6025,9.64693,9.20873,9.77343,450.179,367.763,298.193,222.898,160.794,108.612,56.1176,-6.67141,294.217,295.299,296.312,297.346,298.21,299.025,300.086
DP 1089,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,159.388,0.03,0.0205,0.015,0.6,188774.81924412792,1.393343803207034,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.385,287.911,288.521,289.15,289.873,290.569,291.346,291.996,16.3464,13.724,12.3378,11.5074,10.8698,9.90707,9.46071,10.0343,472.186,385.732,312.693,233.879,168.801,113.88,58.6724,-7.22627,294.112,295.162,296.156,297.167,298.003,298.792,299.82
DP 1090,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,163.449,0.03,0.0205,0.015,0.6,188774.81924412792,1.4288444003964322,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.373,287.885,288.478,289.092,289.796,290.473,291.229,291.863,16.7559,14.0734,12.6636,11.8025,11.1483,10.1696,9.70989,10.2933,494.381,404.186,327.637,245.113,176.829,119.246,61.3193,-7.82707,294.001,295.029,296.002,296.988,297.799,298.567,299.57
DP 1091,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,167.51,0.03,0.0205,0.015,0.6,188774.81924412792,1.46434499758583,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.362,287.86,288.44,289.037,289.724,290.383,291.12,291.739,17.1671,14.4277,12.9681,12.0983,11.4297,10.425,9.95312,10.5525,517.183,423.028,343.133,256.447,184.914,124.69,63.9334,-8.52073,293.892,294.904,295.855,296.821,297.606,298.363,299.339
DP 1092,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,171.571,0.03,0.0205,0.015,0.6,188774.81924412792,1.4998455947752281,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.351,287.836,288.402,288.984,289.653,290.297,291.015,291.621,17.5736,14.7858,13.2897,12.3952,11.7147,10.6787,10.1918,10.8068,540.481,442.093,358.655,267.97,193.061,130.123,66.683,-9.11808,293.79,294.777,295.71,296.656,297.426,298.169,299.117
DP 1093,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,175.633,0.03,0.0205,0.015,0.6,188774.81924412792,1.53535493380092,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.34,287.813,288.366,288.934,289.586,290.214,290.916,291.508,17.9842,15.1398,13.6067,12.6918,12.003,10.9291,10.4326,11.0606,563.969,461.402,374.372,279.576,201.252,135.669,69.3819,-9.8188,293.687,294.661,295.571,296.497,297.247,297.978,298.903
DP 1094,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,179.694,0.03,0.0205,0.015,0.6,188774.81924412792,1.5708555309903178,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.331,287.792,288.331,288.886,289.523,290.135,290.821,291.399,18.4056,15.4908,13.9237,12.9883,12.2812,11.1813,10.6764,11.3222,587.768,481.211,390.45,291.341,209.683,141.309,72.1135,-10.6889,293.59,294.55,295.438,296.348,297.081,297.796,298.698
DP 1095,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,183.755,0.03,0.0205,0.015,0.6,188774.81924412792,1.6063561281797158,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.319,287.771,288.298,288.84,289.462,290.061,290.732,291.297,18.8389,15.8421,14.224,13.2716,12.5542,11.425,10.9113,11.5799,611.125,500.337,406.178,303.126,218.039,146.917,74.8287,-11.7286,293.483,294.453,295.31,296.204,296.922,297.624,298.505
DP 1096,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,187.816,0.03,0.0205,0.015,0.6,188774.81924412792,1.6418567253691139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.31,287.751,288.267,288.797,289.404,289.99,290.646,291.199,19.2518,16.1897,14.5422,13.5632,12.8348,11.677,11.1545,11.8403,635.772,520.695,422.615,315.356,226.691,152.69,77.6114,-12.7517,293.398,294.348,295.185,296.063,296.768,297.456,298.315
DP 1097,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,191.878,0.03,0.0205,0.015,0.6,188774.81924412792,1.6773660643948056,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.301,287.733,288.237,288.756,289.352,289.925,290.567,291.111,19.6789,16.5392,14.826599999999999,13.8383,13.0884,11.918,11.3905,12.0908,659.689,539.682,438.758,327.249,235.451,158.464,80.3808,-13.695,293.314,294.248,295.064,295.934,296.626,297.301,298.141
DP 1098,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,195.939,0.03,0.0205,0.015,0.6,188774.81924412792,1.7128666615842036,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.292,287.714,288.208,288.715,289.299,289.86,290.487,291.021,20.0936,16.9035,15.1427,14.1334,13.3649,12.1695,11.6373,12.3485,685.048,560.581,455.789,339.777,244.432,164.499,83.2656,-14.6559,293.216,294.145,294.947,295.803,296.48,297.143,297.964
DP 1099,0.6,-50,30,25.25,4.75,148.9,148.9,442.67886541781422,20.5,32.800000000000004,3,56.811266488259179,7,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,6,15,2.1454132580905545E-05,11.25,0.032,200,0.03,0.0205,0.015,0.6,188774.81924412792,1.7483672587736014,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.284,287.696,288.18,288.676,289.249,289.797,290.411,290.935,20.5105,17.2536,15.4483,14.4248,13.6371,12.4243,11.8939,12.6121,710.859,581.995,473.38,352.683,253.817,170.696,86.0075,-15.9064,293.138,294.052,294.84,295.678,296.342,296.988,297.789
DP 1100,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,1,0.03,0.0205,0.015,1.2,188774.81924412792,0.00874183629386801,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,323.914,385.847,449.641,515.605,582.455,648.257,713.356,763.545,0.0652358,0.0615079,0.0596596,0.0591554,0.0587802,0.0576875,0.0583336,0.0608059,0.0245269,0.0208187,0.0173604,0.0138936,0.0104528,0.00711312,0.00371194,3.96602E-05,447.792,518.857,585.484,651.764,719.476,785.458,850.295
DP 1101,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,5.061,0.03,0.0205,0.015,1.2,188774.81924412792,0.044242433483265987,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,295.917,308.467,321.388,334.936,348.256,362.49,376.46,387.43,0.324755,0.311853,0.298104,0.289895,0.289048,0.276247,0.271824,0.283151,0.357035,0.299946,0.248793,0.198996,0.148736,0.103178,0.0582826,0.00751614,355.867,370.404,385.924,399.539,413.29,428.294,443.646
DP 1102,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,9.122,0.03,0.0205,0.015,1.2,188774.81924412792,0.079743030672663973,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,292.877,299.873,307.02,314.565,321.965,329.924,337.694,344.005,0.579462,0.560888,0.535579,0.518998,0.516698,0.493193,0.481695,0.501225,1.04151,0.871615,0.721769,0.576548,0.430883,0.299799,0.172135,0.0274249,337.549,345.98,355.232,362.824,370.319,379.259,388.287
DP 1103,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,13.184,0.03,0.0205,0.015,1.2,188774.81924412792,0.11525236969835581,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,291.636,296.5,301.453,306.709,311.859,317.401,322.791,327.234,0.833519,0.80903,0.770989,0.745941,0.741725,0.707738,0.688613,0.716882,2.07858,1.73569,1.43613,1.14703,0.857751,0.597474,0.345797,0.0603543,328.577,334.723,341.43,346.789,351.985,358.458,364.935
DP 1104,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,17.245,0.03,0.0205,0.015,1.2,188774.81924412792,0.1507529668877538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.914,294.631,298.424,302.447,306.401,310.659,314.787,318.23,1.08674,1.05653,1.00566,0.973325,0.966274,0.919385,0.894231,0.930418,3.46461,2.89146,2.39145,1.90901,1.42756,0.99804,0.582609,0.106154,322.95,327.793,333.144,337.298,341.304,346.402,351.531
DP 1105,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,21.306,0.03,0.0205,0.015,1.2,188774.81924412792,0.1862535640771518,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.429,293.434,296.508,299.774,302.982,306.439,309.784,312.578,1.33943,1.30348,1.23828,1.19862,1.18919,1.12985,1.09953,1.14463,5.19831,4.33326,3.58462,2.8605,2.13882,1.4977799999999999,0.87026,0.163594,318.946,322.966,327.487,330.876,334.163,338.365,342.618
DP 1106,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,25.367,0.03,0.0205,0.015,1.2,188774.81924412792,0.22175416126654979,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.077,292.592,295.178,297.934,300.637,303.545,306.354,308.718,1.59208,1.54989,1.46943,1.42128,1.40929,1.33804,1.30315,1.35654,7.28073,6.0597,5.01487,3.99892,2.9893,2.09715,1.22058,0.231312,315.861,319.353,323.326,326.192,328.969,332.488,336.186
DP 1107,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,29.429,0.03,0.0205,0.015,1.2,188774.81924412792,0.2572635002922416,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.805,291.965,294.195,296.582,298.92,301.433,303.857,305.903,1.84453,1.79509,1.69995,1.6418,1.62758,1.54479,1.50548,1.56738,9.7063,8.06768,6.6661,5.32107,3.97997,2.79461,1.62533,0.308964,313.406,316.527,320.076,322.555,324.982,328.002,331.293
DP 1108,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,33.49,0.03,0.0205,0.015,1.2,188774.81924412792,0.29276409748163956,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.582,291.476,293.437,295.542,297.603,299.815,301.949,303.757,2.09698,2.03869,1.92896,1.86248,1.84461,1.75029,1.70649,1.77574,12.4647,10.3574,8.5562,6.82422,5.10261,3.58294,2.08041,0.395838,311.404,314.243,317.458,319.646,321.81,324.434,327.43
DP 1109,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,37.551,0.03,0.0205,0.015,1.2,188774.81924412792,0.32826469467103758,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.396,291.077,292.83,294.713,296.558,298.532,300.439,302.054,2.34903,2.28216,2.15729,2.08306,2.06012,1.95489,1.9073,1.98348,15.5651,12.9341,10.6808,8.51344,6.37167,4.4703,2.58829,0.490452,309.732,312.346,315.297,317.251,319.194,321.509,324.257
DP 1110,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,41.612,0.03,0.0205,0.015,1.2,188774.81924412792,0.36376529186043555,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.238,290.749,292.33,294.035,295.707,297.49,299.208,300.668,2.6004,2.52397,2.38488,2.30387,2.27477,2.15847,2.10935,2.19026,19.0001,15.7912,13.0315,10.3782,7.76223,5.44595,3.14115,0.592477,308.308,310.737,313.462,315.227,317.022,319.071,321.601
DP 1111,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,45.673,0.03,0.0205,0.015,1.2,188774.81924412792,0.39926588904983351,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.101,290.471,291.912,293.47,294.998,296.624,298.19,299.516,2.8518,2.7651,2.61187,2.52522,2.48851,2.36286,2.30977,2.39714,22.7643,18.9283,15.6139,12.4234,9.29777,6.515,3.74891,0.699561,307.09,309.351,311.89,313.476,315.165,316.988,319.358
DP 1112,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,49.735,0.03,0.0205,0.015,1.2,188774.81924412792,0.43477522807552538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.981,290.227,291.555,292.989,294.398,295.891,297.331,298.534,3.10364,3.00823,2.8395,2.74734,2.70124,2.56589,2.50985,2.60644,26.8398,22.3214,18.4139,14.6369,10.9657,7.67218,4.40453,0.799431,305.998,308.133,310.528,311.962,313.554,315.209,317.431
DP 1113,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,53.796,0.03,0.0205,0.015,1.2,188774.81924412792,0.4702758252649234,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.876,290.014,291.243,292.576,293.884,295.263,296.596,297.702,3.35603,3.25185,3.06824,2.96976,2.91373,2.7686,2.71017,2.81546,31.2211,25.9666,21.4124,17.0053,12.7446,8.91002,5.10227,0.910268,305.02,307.043,309.319,310.648,312.135,313.662,315.754
DP 1114,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,57.857,0.03,0.0205,0.015,1.2,188774.81924412792,0.50577642245432131,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.78,289.829,290.972,292.215,293.435,294.715,295.957,296.981,3.60781,3.49379,3.29864,3.19054,3.12694,2.97205,2.91097,3.02578,35.9181,29.8737,24.6209,19.5538,14.6603,10.2414,5.85574,1.02547,304.165,306.075,308.24,309.457,310.87,312.296,314.274
DP 1115,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,61.918,0.03,0.0205,0.015,1.2,188774.81924412792,0.54127701964371933,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.694,289.663,290.731,291.898,293.038,294.233,295.394,296.349,3.85994,3.73588,3.52965,3.41303,3.341,3.17634,3.11346,3.23522,40.9233,34.0345,28.042,22.271,16.6951,11.6573,6.65315,1.14941,303.412,305.193,307.275,308.408,309.739,311.076,312.955
DP 1116,1.2,-50,30,25.25,4.75,185.8,185.8,591.80843994949453,20.5,45.1,3,78.115491421356367,7,69.057745710678176,47.8,45.1,2,78.115491421356367,6,15,2.1454132580905545E-05,11.25,0.032,65.98,0.03,0.0205,0.015,1.2,188774.81924412792,0.57678635866941119,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.615,289.516,290.516,291.617,292.692,293.812,294.902,295.792,4.1114,3.97739,3.76206,3.6327,3.55459,3.3812,3.31627,3.44609,46.254,38.4683,31.6669,25.1758,18.8587,13.1474,7.48766,1.26265,302.716,304.386,306.395,307.457,308.716,309.975,311.776
